text,x,y,width,height,score,page,chinese_text,english_text,is_word,is_chinese,is_english,english_length,chinese_length,is_chinese_sentence,is_english_sentence,word,word_group
use of every one of them.,1840.0,5214.5,2172,191,0.8732006100036411,174,,use of every one of them.,False,False,True,25.0,0.0,False,False,use of every one of them.,481
人生在世，可以活的日子有限，每一天都要好好把握。,2720.0,5479.0,3908,158,0.851348263246473,174,人生在世可以活的日子有限每一天都要好好把握,，，。,False,True,False,24.0,21.0,True,False,人生在世，可以活的日子有限，每一天都要好好把握。,481
 The universe is infinite.,1754.5,5822.0,2069,214,0.9416923867021172,174,, The universe is infinite.,False,False,True,26.0,0.0,False,False, The universe is infinite.,481
determine [d1 t3min],1325.5,7458.5,1943,225,0.853681987285448,174,,determine [d1 t3min],True,False,True,20.0,0.0,False,False,determine,482
决定；判定,4468.5,7858.0,983,236,0.7722438245535215,174,决定判定,；,False,True,False,5.0,4.0,False,False,决定；判定,482
動,3914.5,7869.5,217,191,0.9592699588043616,174,動,,False,True,False,1.0,1.0,False,False,動,482
de / termine,2171.5,8117.0,1143,236,0.901918456316777,174,,de / termine,False,False,True,12.0,0.0,False,False,de / termine,482
衍determination名决定，决心,5011.5,8139.5,2435,191,0.871182261983755,174,衍名决定决心,determination，,False,True,True,20.0,6.0,False,False,衍determination名决定，决心,482
down / limit,1897.0,8386.5,1006,191,0.8739718374209069,174,,down / limit,False,False,True,12.0,0.0,False,False,down / limit,482
indeterminate形不確定的,5040.0,8420.5,2058,191,0.8777680660362027,174,形不確定的,indeterminate,False,True,True,18.0,5.0,False,False,indeterminate形不確定的,482
predetermine動预先決定,5028.5,8696.5,2057,225,0.8604073378459123,174,動预先決定,predetermine,False,True,True,17.0,5.0,False,False,predetermine動预先決定,482
How do you determine the age of this antique desk?,2954.0,9090.0,4446,224,0.9000776337948246,174,,How do you determine the age of this antique desk?,False,False,True,50.0,0.0,False,True,How do you determine the age of this antique desk?,482
這張骨董桌的年分要如何判定？,1908.5,9354.5,2285,191,0.8480082830044612,174,這張骨董桌的年分要如何判定,？,False,True,False,14.0,13.0,True,False,這張骨董桌的年分要如何判定？,482
conterminous [kon t3minas],2205.5,1052.0,2583,192,0.8485146064599773,175,,conterminous [kon t3minas],True,False,True,26.0,0.0,False,False,conterminous,483
con / termin / ous,2714.25,1451.0,1591,250,0.8035594973085244,175,,con / termin / ous,False,False,True,18.0,0.0,False,False,con / termin / ous,483
有交界的，接的,5297.0,1603.5,1474,191,0.8452328052309983,175,有交界的接的,，,False,True,False,7.0,6.0,False,False,有交界的，接的,483
together/limit/形容字尾,2789.0,1715.5,2080,191,0.8407941791048092,175,形容字尾,together/limit/,False,True,True,19.0,4.0,False,False,together/limit/形容字尾,483
"The two countries are conterminous for over 1,Oo0 miles.",3731.5,2126.25,4857,226,0.8765600188253012,175,,"The two countries are conterminous for over 1,Oo0 miles.",False,False,True,56.0,0.0,False,True,"The two countries are conterminous for over 1,Oo0 miles.",483
兩國界有一干多英里長。,2303.0,2407.5,1932,157,0.8639958324890052,175,兩國界有一干多英里長,。,False,True,False,11.0,10.0,False,False,兩國界有一干多英里長。,483
The company has offices in all 48 conterminous states.,3634.0,2784.5,4640,191,0.966897783365562,175,,The company has offices in all 48 conterminous states.,False,False,True,54.0,0.0,False,True,The company has offices in all 48 conterminous states.,483
公司在相連的48個州都設有辦事處。,2674.0,3060.0,2674,158,0.879955429386094,175,公司在相連的個州都設有辦事處,48。,False,True,False,17.0,14.0,True,False,公司在相連的48個州都設有辦事處。,483
"exterminate [1k st3ma,net]",2120.0,3465.0,2412,226,0.9383740777211202,175,,"exterminate [1k st3ma,net]",True,False,True,26.0,0.0,False,False,exterminate,483
動消，終結,4920.0,3870.0,1178,224,0.8473231719333122,175,動消終結,，,False,True,False,5.0,4.0,False,False,動消，終結,483
"exterminate [1k st3ma,net]",2120.0,3465.0,2412,226,0.9383740777211202,175,,"exterminate [1k st3ma,net]",True,False,True,26.0,0.0,False,False,exterminate,484
動消，終結,4920.0,3870.0,1178,224,0.8473231719333122,175,動消終結,，,False,True,False,5.0,4.0,False,False,動消，終結,484
ex / termin / ate,2714.0,3982.5,1454,251,0.8556468996489721,175,,ex / termin / ate,False,False,True,17.0,0.0,False,False,ex / termin / ate,484
行extermination名消减，終結,5554.0,4140.0,2400,158,0.872810086898411,175,行名消减終結,extermination，,False,True,True,20.0,6.0,False,False,行extermination名消减，終結,484
out/end/動字尾,2885.5,4252.5,1451,157,0.903548248243074,175,動字尾,out/end/,False,True,True,11.0,3.0,False,False,out/end/動字尾,484
terminate動結束，終止,5497.5,4415.5,1897,191,0.944537862218424,175,動結束終止,terminate，,False,True,True,15.0,5.0,False,False,terminate動結束，終止,484
The company promises to exterminate cockroaches in any home.,4062.5,4815.0,5497,226,0.97484153481801,175,,The company promises to exterminate cockroaches in any home.,False,False,True,60.0,0.0,False,True,The company promises to exterminate cockroaches in any home.,484
該公司保證可以消所有人家中的蟑螂。,2794.5,5073.5,2891,157,0.8475273029882799,175,該公司保證可以消所有人家中的蟑螂,。,False,True,False,17.0,16.0,True,False,該公司保證可以消所有人家中的蟑螂。,484
The couple decided to terminate their marriage in a divorce.,3840.0,5450.5,5052,191,0.9863765269137148,175,,The couple decided to terminate their marriage in a divorce.,False,False,True,60.0,0.0,False,True,The couple decided to terminate their marriage in a divorce.,484
這對夫婦決定離婚，結束他們的婚姻。,2731.5,5726.5,2789,157,0.7687939868158851,175,這對夫婦決定離婚結束他們的婚姻,，。,False,True,False,17.0,15.0,True,False,這對夫婦決定離婚，結束他們的婚姻。,484
term [t3m],1428.5,6131.0,1005,202,0.9097389605599434,175,,term [t3m],True,False,True,10.0,0.0,False,False,term,485
term,2725.5,6513.5,491,203,0.972486005741216,175,,term,False,False,True,4.0,0.0,False,False,term,485
名條件；術語；學期；任期,5463.0,6665.5,2240,191,0.9891695070809918,175,名條件術語學期任期,；；；,False,True,False,12.0,9.0,False,False,名條件；術語；學期；任期,485
limit,2731.5,6767.0,457,214,0.8215671770018081,175,,limit,False,False,True,5.0,0.0,False,False,limit,485
"The company has agreed to bail us out, but what are its terms?",3966.0,7194.5,5280,191,0.8994061938750755,175,,"The company has agreed to bail us out, but what are its terms?",False,False,True,62.0,0.0,False,True,"The company has agreed to bail us out, but what are its terms?",485
公司答應我們舒困，但是有什條件？,2874.5,7459.0,3051,158,0.8658245725844689,175,公司答應我們舒困但是有什條件,，？,False,True,False,16.0,14.0,True,False,公司答應我們舒困，但是有什條件？,485
You shouldn't think of everything in terms of money.,3560.0,7835.5,4584,237,0.9828724480706488,175,,You shouldn't think of everything in terms of money.,False,False,True,52.0,0.0,False,True,You shouldn't think of everything in terms of money.,485
你不該什事情都金的角度來看。,2708.5,8111.0,2743,158,0.8662645997578361,175,你不該什事情都金的角度來看,。,False,True,False,14.0,13.0,True,False,你不該什事情都金的角度來看。,485
"“Anemia"" is a medical term.",2520.25,8471.5,2435,203,0.9657919055829892,175,,"“Anemia"" is a medical term.",False,False,True,27.0,0.0,False,False,"“Anemia"" is a medical term.",485
「贫血」是醫學術語。,2085.5,8746.5,1543,191,0.7919324807441852,175,贫血是醫學術語,「」。,False,True,False,10.0,7.0,False,False,「贫血」是醫學術語。,485
terminal [t3mon!],1223.0,1203.5,1692,225,0.9871312288523768,176,,terminal [t3mon!],True,False,True,17.0,0.0,False,False,terminal,486
termin / al,2177.0,1569.25,998,263,0.9756715778029446,176,,termin / al,False,False,True,11.0,0.0,False,False,termin / al,486
形末期的,4177.0,1586.0,788,202,0.9627556498158644,176,形末期的,,False,True,False,4.0,4.0,False,False,形末期的,486
終點站；終端機,5468.5,1597.5,1543,225,0.9358338593684662,176,終點站終端機,；,False,True,False,7.0,6.0,False,False,終點站；終端機,486
end/形容字尾,2623.0,1839.5,1246,191,0.936707958430269,176,形容字尾,end/,False,True,True,8.0,4.0,False,False,end/形容字尾,486
terminus名終點站；終端機,4948.5,1856.0,2309,158,0.8897381074138523,176,名終點站終端機,terminus；,False,True,True,16.0,7.0,False,False,terminus名終點站；終端機,486
 The terminal patient has decided to check out of the hospital.,3331.25,2255.5,5109,237,0.8653964931914779,176,, The terminal patient has decided to check out of the hospital.,False,False,True,63.0,0.0,False,True, The terminal patient has decided to check out of the hospital.,486
這名末期病人决定辦理出院。,1845.5,2536.5,2091,191,0.8584653595848182,176,這名末期病人决定辦理出院,。,False,True,False,13.0,12.0,True,False,這名末期病人决定辦理出院。,486
You should board your flight from Terminal Two.,2897.0,2919.5,4194,191,0.8880249548862881,176,,You should board your flight from Terminal Two.,False,False,True,47.0,0.0,False,True,You should board your flight from Terminal Two.,486
你應該到二航登機。,1611.0,3189.5,1600,191,0.921522370721928,176,你應該到二航登機,。,False,True,False,9.0,8.0,False,False,你應該到二航登機。,486
disclose [d1s kloz],1211.5,5214.0,1645,236,0.817045542949372,176,,disclose [d1s kloz],True,False,True,19.0,0.0,False,False,disclose,487
dis / close,2189.0,5591.0,880,202,0.8713335301265375,176,,dis / close,False,False,True,11.0,0.0,False,False,dis / close,487
動透露,4103.0,5614.0,640,248,0.779110682182863,176,動透露,,False,True,False,3.0,3.0,False,False,動透露,487
not / close,2160.0,5850.0,846,202,0.97534261947936,176,,not / close,False,False,True,11.0,0.0,False,False,not / close,487
disclosure名透露,4622.5,5872.5,1657,225,0.8261747003858559,176,名透露,disclosure,False,True,True,13.0,3.0,False,False,disclosure名透露,487
"The information is confidential, which means you can't disclose it to",3668.5,6260.5,5761,237,0.8758344751354588,176,,"The information is confidential, which means you can't disclose it to",False,False,True,69.0,0.0,False,True,"The information is confidential, which means you can't disclose it to",487
anybody.,1188.5,6530.5,851,263,0.8772889104391103,176,,anybody.,False,False,True,8.0,0.0,False,False,anybody.,487
這则消息要保密，不能透露給任何人知道。,2337.0,6795.0,3052,158,0.9495123101643362,176,這则消息要保密不能透露給任何人知道,，。,False,True,False,19.0,17.0,True,False,這则消息要保密，不能透露給任何人知道。,487
closet[klazit],1051.5,7481.5,1325,225,0.8795873629656187,176,,closet[klazit],True,False,True,14.0,0.0,False,False,closet,487
clos / et,2194.0,7858.0,760,264,0.9221855726004604,176,,clos / et,False,False,True,9.0,0.0,False,False,clos / et,487
closet[klazit],1051.5,7481.5,1325,225,0.8795873629656187,176,,closet[klazit],True,False,True,14.0,0.0,False,False,closet,488
clos / et,2194.0,7858.0,760,264,0.9221855726004604,176,,clos / et,False,False,True,9.0,0.0,False,False,clos / et,488
图子；小隔間,4457.0,7993.25,1352,262,0.8859031174394251,176,图子小隔間,；,False,True,False,6.0,5.0,False,False,图子；小隔間,488
close / small,2291.5,8111.0,995,202,0.8328356306830772,176,,close / small,False,False,True,13.0,0.0,False,False,close / small,488
The kid opened the closet to make sure nothing was hiding there.,3520.0,8533.5,5440,191,0.8468073670487107,176,,The kid opened the closet to make sure nothing was hiding there.,False,False,True,64.0,0.0,False,True,The kid opened the closet to make sure nothing was hiding there.,488
小孩打開橱，確保没有什磨躲在裡面。,2263.0,8797.5,2880,157,0.926325864121318,176,小孩打開橱確保没有什磨躲在裡面,，。,False,True,False,17.0,15.0,True,False,小孩打開橱，確保没有什磨躲在裡面。,488
exclude [1k sklud],1223.0,9258.5,1646,225,0.8613754870982567,176,,exclude [1k sklud],True,False,True,18.0,0.0,False,False,exclude,488
ex / clude,2200.0,9641.0,880,202,0.8248829939168731,176,,ex / clude,False,False,True,10.0,0.0,False,False,ex / clude,488
動排除，拒,4377.0,9652.5,1166,225,0.8260369656649994,176,動排除拒,，,False,True,False,5.0,4.0,False,False,動排除，拒,488
out/close,2120.0,9905.5,834,191,0.8867030642055325,176,,out/close,False,False,True,9.0,0.0,False,False,out/close,488
exclude [1k sklud],1223.0,9258.5,1646,225,0.8613754870982567,176,,exclude [1k sklud],True,False,True,18.0,0.0,False,False,exclude,489
ex / clude,2200.0,9641.0,880,202,0.8248829939168731,176,,ex / clude,False,False,True,10.0,0.0,False,False,ex / clude,489
動排除，拒,4377.0,9652.5,1166,225,0.8260369656649994,176,動排除拒,，,False,True,False,5.0,4.0,False,False,動排除，拒,489
out/close,2120.0,9905.5,834,191,0.8867030642055325,176,,out/close,False,False,True,9.0,0.0,False,False,out/close,489
衍exclusion名排除,4611.5,9928.0,1589,192,0.6395362377980677,176,衍名排除,exclusion,False,True,True,13.0,4.0,False,False,衍exclusion名排除,489
It's illegal for clubs to exclude members based on skin color.,3354.0,10316.5,5086,157,0.8717935891055285,176,,It's illegal for clubs to exclude members based on skin color.,False,False,True,62.0,0.0,False,True,It's illegal for clubs to exclude members based on skin color.,489
社團因為虐色而排除社員，這是犯法的。,2274.5,10580.5,2903,191,0.9385946092912884,176,社團因為虐色而排除社員這是犯法的,，。,False,True,False,18.0,16.0,True,False,社團因為虐色而排除社員，這是犯法的。,489
MP3129,931.5,343.0,835,236,0.8645485021775305,177,,MP3129,False,False,True,6.0,0.0,False,False,MP3129,489
exclusive [1k sklusiv],1280.0,1170.0,2172,270,0.8844196569582068,177,,exclusive [1k sklusiv],True,False,True,22.0,0.0,False,False,exclusive,489
ex / clus / ive,2217.0,1609.0,1348,270,0.8451177959391482,177,,ex / clus / ive,False,False,True,15.0,0.0,False,False,ex / clus / ive,489
exclusive [1k sklusiv],1280.0,1170.0,2172,270,0.8844196569582068,177,,exclusive [1k sklusiv],True,False,True,22.0,0.0,False,False,exclusive,490
ex / clus / ive,2217.0,1609.0,1348,270,0.8451177959391482,177,,ex / clus / ive,False,False,True,15.0,0.0,False,False,ex / clus / ive,490
形獨家的；高檔的,4862.5,1772.0,1703,236,0.967322337548692,177,形獨家的高檔的,；,False,True,False,8.0,7.0,False,False,形獨家的；高檔的,490
out/close/形容字尾,2480.0,1901.5,1942,225,0.813961214520293,177,形容字尾,out/close/,False,True,True,14.0,4.0,False,False,out/close/形容字尾,490
The contract grants me exclusive rights to sell this product in Taiwan.,3937.0,2373.5,6548,225,0.8500878552506564,177,,The contract grants me exclusive rights to sell this product in Taiwan.,False,False,True,71.0,0.0,False,True,The contract grants me exclusive rights to sell this product in Taiwan.,490
